subno,condition,torder,trialid,time,p_EA,p_TA,p_HT,perform,performd,velocityd,accelerate,wgoal,correct,incorrect,correctnc,incorrectnc,req_velocity,wta,wea,wht,,,p_Htfit
120,-1,4,5,420,,,0.2,0,4,0.5,0.056,4,11,0,1,0,0.5,-2,1,1,,,0.64
120,-1,4,5,480,,,0.229,0,4,0.571,0.071,4,13,0,2,0,0.571,-2,0,0,,,0.052
120,-1,4,5,540,,,0.267,0,4,0.667,0.095,4,14,0,1,0,0.667,-3,1,1,,,0.538
120,-1,4,5,600,,,0.32,0,4,0.8,0.133,4,15,0,1,0,0.8,-2,0,0,,,0.102
120,-1,4,5,660,,,0.4,0,4,1,0.2,4,17,0,2,0,1,-3,0,0,,,0.16
120,-1,4,5,720,,,0.133,-1,3,0.333,-0.667,4,19,1,2,1,1.333,-2,0,0,,,0.018
120,-1,4,5,780,,,0.6,-1,3,1.5,1.167,4,19,1,0,0,1.5,-4,1,1,,,0.16
120,-1,4,5,840,,,1.2,-1,3,3,1.5,4,19,1,0,0,3,-2,1,1,,,0.04
120,-1,5,4,60,,,0.114,0,4,0.286,0.286,4,4,0,4,0,0.286,-2,0,0,,,0.013
120,-1,5,4,120,,,0.123,0,4,0.308,0.022,4,6,0,2,0,0.308,-2,0,0,,,0.015
120,-1,5,4,180,,,0.133,0,4,0.333,0.026,4,8,0,2,0,0.333,-2,0,0,,,0.018
120,-1,5,4,240,,,-0.255,-1,3,-0.636,-0.97,4,8,1,0,1,0.364,-1,0,0,,,0.065
120,-1,5,4,300,,,0.12,-1,3,0.3,0.936,4,9,1,1,0,0.3,-2,0,0,,,0.014
120,-1,5,4,360,,,0.133,-1,3,0.333,0.033,4,9,1,0,0,0.333,-2,0,0,,,0.018
120,-1,5,4,420,,,0.15,-1,3,0.375,0.042,4,10,1,1,0,0.375,-1,0,0,,,0.023
120,-1,5,4,480,,,0.171,-1,3,0.429,0.054,4,13,1,3,0,0.429,-3,0,0,,,0.029
120,-1,5,4,540,,,0.2,-1,3,0.5,0.071,4,15,1,2,0,0.5,-2,0,0,,,0.04
120,-1,5,4,600,,,0.24,-1,3,0.6,0.1,4,16,1,1,0,0.6,-4,0,0,,,0.058
120,-1,5,4,660,,,0.3,-1,3,0.75,0.15,4,17,1,1,0,0.75,-4,0,0,,,0.09
120,-1,5,4,720,,,0.4,-1,3,1,0.25,4,19,1,2,0,1,-3,0,0,,,0.16
120,-1,5,4,780,,,0.6,-1,3,1.5,0.5,4,19,1,0,0,1.5,-3,0,0,,,0.36
120,-1,5,4,840,,,1.2,-1,3,3,1.5,4,19,1,0,0,3,4,4,-3,,,17.64
120,-1,6,6,60,,,-0.4,-1,-1,-1,-1,0,4,1,4,1,0,-2,0,0,,,0.16
120,-1,6,6,120,,,0,-1,-1,0,1,0,5,1,1,0,0,-3,0,0,,,0
120,-1,6,6,180,,,-0.4,-2,-2,-1,-1,0,6,2,1,1,0,-3,1,2,,,5.76
120,-1,6,6,240,,,0,-2,-2,0,1,0,7,2,1,0,0,-2,0,1,,,1
120,-1,6,6,300,,,0,-2,-2,0,0,0,8,2,1,0,0,-2,1,1,,,1
120,-1,6,6,360,,,0,-2,-2,0,0,0,8,2,0,0,0,-4,0,1,,,1
120,-1,6,6,420,,,0,-2,-2,0,0,0,9,2,1,0,0,-3,2,1,,,1
120,-1,6,6,480,,,0,-2,-2,0,0,0,12,2,3,0,0,-2,0,1,,,1
120,-1,6,6,540,,,-0.4,-3,-3,-1,-1,0,12,3,0,1,0,-2,-1,0,,,0.16
120,-1,6,6,600,,,0,-3,-3,0,1,0,12,3,0,0,0,-2,0,0,,,0
120,-1,6,6,660,,,-0.4,-4,-4,-1,-1,0,14,4,2,1,0,-3,0,1,,,1.96
120,-1,6,6,720,,,-0.4,-5,-5,-1,0,0,15,5,1,1,0,-3,0,0,,,0.16
120,-1,6,6,780,,,0,-5,-5,0,1,0,15,5,0,0,0,-1,1,2,,,4
120,-1,6,6,840,,,0,-5,-5,0,0,0,15,5,0,0,0,-2,0,0,,,0
121,1,2,4,60,,,-0.229,0,-8,-0.571,-0.571,8,0,1,0,1,0.571,5,5,5,,,27.338
121,1,2,4,120,,,-0.246,0,-8,-0.615,-0.044,8,0,3,0,2,0.615,5,5,5,,,27.522
121,1,2,4,180,,,-0.267,0,-8,-0.667,-0.051,8,0,6,0,3,0.667,5,5,5,,,27.738
121,1,2,4,240,,,-0.291,0,-8,-0.727,-0.061,8,0,7,0,1,0.727,5,5,5,,,27.994
121,1,2,4,300,,,-0.32,0,-8,-0.8,-0.073,8,0,10,0,3,0.8,5,5,5,,,28.302
121,1,2,4,360,,,-0.356,0,-8,-0.889,-0.089,8,0,10,0,0,0.889,5,5,-5,,,21.571
121,1,2,4,420,,,-0.4,0,-8,-1,-0.111,8,0,10,0,0,1,5,-1,-3,,,6.76
121,1,2,4,480,,,-0.057,1,-7,-0.143,0.857,8,1,10,1,0,1.143,5,0,0,,,0.003
121,1,2,4,540,,,0.333,3,-5,0.833,0.976,8,3,11,2,1,1.167,0,0,0,,,0.111
121,1,2,4,600,,,0,4,-4,0,-0.833,8,4,11,1,0,1,0,0,0,,,0
121,1,2,4,660,,,0.4,6,-2,1,1,8,6,11,2,0,1,0,0,0,,,0.16
121,1,2,4,720,,,0.133,7,-1,0.333,-0.667,8,7,12,1,1,0.667,2,0,0,,,0.018
121,1,2,4,780,,,-0.2,7,-1,-0.5,-0.833,8,7,13,0,1,0.5,0,0,0,,,0.04
121,1,2,4,840,,,-0.4,7,-1,-1,-0.5,8,7,13,0,0,1,5,2,0,,,0.16
121,1,3,2,60,,,0.971,3,-5,2.429,2.429,8,3,1,3,1,0.571,5,5,0,,,0.944
121,1,3,2,120,,,-0.154,3,-5,-0.385,-2.813,8,3,2,0,1,0.385,5,5,5,,,26.562
121,1,3,2,180,,,-0.167,3,-5,-0.417,-0.032,8,3,5,0,3,0.417,5,5,5,,,26.694
121,1,3,2,240,,,0.218,4,-4,0.545,0.962,8,4,5,1,0,0.455,0,0,0,,,0.048
121,1,3,2,300,,,0.24,5,-3,0.6,0.055,8,5,5,1,0,0.4,0,0,0,,,0.058
121,1,3,2,360,,,-0.133,5,-3,-0.333,-0.933,8,5,5,0,0,0.333,3,3,3,,,9.818
121,1,3,2,420,,,-0.15,5,-3,-0.375,-0.042,8,5,5,0,0,0.375,2,2,2,,,4.623
121,1,3,2,480,,,0.229,6,-2,0.571,0.946,8,6,5,1,0,0.429,3,3,3,,,7.681
121,1,3,2,540,,,0.667,8,0,1.667,1.095,8,8,5,2,0,0.333,1,4,4,,,11.111
121,1,3,2,600,,,0.4,9,1,1,-0.667,8,9,6,1,1,0,0,0,0,,,0.16
121,1,3,2,660,,,0,9,1,0,-1,8,9,6,0,0,0,2,2,2,,,4
121,1,3,2,720,,,0.4,10,2,1,1,8,10,7,1,1,0,1,2,1,,,0.36
121,1,3,2,780,,,0.4,11,3,1,0,8,11,8,1,1,0,2,1,0,,,0.16
121,1,3,2,840,,,0,11,3,0,-1,8,11,9,0,1,0,0,0,0,,,0
121,1,4,3,60,,,0.057,1,-11,0.143,0.143,12,1,0,1,0,0.857,3,3,3,,,8.66
121,1,4,3,120,,,0.062,2,-10,0.154,0.011,12,2,3,1,3,0.846,1,1,1,,,0.881
121,1,4,3,180,,,0.067,3,-9,0.167,0.013,12,3,4,1,1,0.833,1,1,1,,,0.871
121,1,4,3,240,,,-0.327,3,-9,-0.818,-0.985,12,3,4,0,0,0.818,2,2,2,,,5.416
121,1,4,3,300,,,0.44,5,-7,1.1,1.918,12,5,5,2,1,0.9,1,1,1,,,0.314
121,1,4,3,360,,,-0.311,5,-7,-0.778,-1.878,12,5,5,0,0,0.778,0,0,0,,,0.097
121,1,4,3,420,,,-0.35,5,-7,-0.875,-0.097,12,5,5,0,0,0.875,-3,-3,-3,,,7.023
121,1,4,3,480,,,-0.4,5,-7,-1,-0.125,12,5,5,0,0,1,1,1,1,,,1.96
121,1,4,3,540,,,-0.067,6,-6,-0.167,0.833,12,6,7,1,2,1.167,2,2,2,,,4.271
121,1,4,3,600,,,0.32,8,-4,0.8,0.967,12,8,8,2,1,1.2,3,3,3,,,7.182
121,1,4,3,660,,,0,9,-3,0,-0.8,12,9,9,1,1,1,2,2,2,,,4
121,1,4,3,720,,,-0.4,9,-3,-1,-1,12,9,10,0,1,1,2,-3,-3,,,6.76
121,1,4,3,780,,,-0.2,10,-2,-0.5,0.5,12,10,10,1,0,1.5,0,0,0,,,0.04
121,1,4,3,840,,,-0.8,10,-2,-2,-1.5,12,10,10,0,0,2,0,0,0,,,0.64
121,1,5,6,60,,,0.457,2,-10,1.143,1.143,12,2,0,2,0,0.857,1,1,1,,,0.295
121,1,5,6,120,,,-0.308,2,-10,-0.769,-1.912,12,2,3,0,3,0.769,-5,-5,-5,,,22.018
121,1,5,6,180,,,0.067,3,-9,0.167,0.936,12,3,4,1,1,0.833,-3,-5,-5,,,25.671
121,1,5,6,240,,,0.073,4,-8,0.182,0.015,12,4,4,1,0,0.818,0,0,0,,,0.005
121,1,5,6,300,,,0.08,5,-7,0.2,0.018,12,5,5,1,1,0.8,0,-5,-5,,,25.806
121,1,5,6,360,,,-0.311,5,-7,-0.778,-0.978,12,5,5,0,0,0.778,0,0,0,,,0.097
121,1,5,6,420,,,-0.35,5,-7,-0.875,-0.097,12,5,5,0,0,0.875,-1,-5,-5,,,21.623
121,1,5,6,480,,,-0.4,5,-7,-1,-0.125,12,5,6,0,1,1,3,3,3,,,11.56
121,1,5,6,540,,,-0.067,6,-6,-0.167,0.833,12,6,6,1,0,1.167,2,2,2,,,4.271
121,1,5,6,600,,,-0.08,7,-5,-0.2,-0.033,12,7,8,1,2,1.2,0,-5,-5,,,24.206
121,1,5,6,660,,,-0.1,8,-4,-0.25,-0.05,12,8,9,1,1,1.25,1,1,1,,,1.21
121,1,5,6,720,,,-0.133,9,-3,-0.333,-0.083,12,9,9,1,0,1.333,0,-5,-5,,,23.684
121,1,5,6,780,,,0.2,11,-1,0.5,0.833,12,11,9,2,0,1.5,0,-4,-4,,,17.64
121,1,5,6,840,,,-0.4,11,-1,-1,-1.5,12,11,9,0,0,1,-2,-5,-5,,,21.16
121,1,6,5,60,,,0.857,3,-9,2.143,2.143,12,3,1,3,1,0.857,0,-5,-5,,,34.306
121,1,6,5,120,,,0.123,4,-8,0.308,-1.835,12,4,1,1,0,0.692,2,-5,-5,,,26.246
121,1,6,5,180,,,0.133,5,-7,0.333,0.026,12,5,1,1,0,0.667,2,-5,-5,,,26.351
121,1,6,5,240,,,0.945,8,-4,2.364,2.03,12,8,1,3,0,0.636,0,-5,-5,,,35.348
121,1,6,5,300,,,-0.16,8,-4,-0.4,-2.764,12,8,2,0,1,0.4,0,-5,-5,,,23.426
121,1,6,5,360,,,-0.178,8,-4,-0.444,-0.044,12,8,2,0,0,0.444,2,-5,-5,,,23.254
121,1,6,5,420,,,-0.2,8,-4,-0.5,-0.056,12,8,2,0,0,0.5,0,-5,-5,,,23.04
121,1,6,5,480,,,0.971,11,-1,2.429,2.929,12,11,2,3,0,0.571,2,-5,-5,,,35.658
121,1,6,5,540,,,-0.067,11,-1,-0.167,-2.595,12,11,2,0,0,0.167,0,0,0,,,0.004
121,1,6,5,600,,,0.32,12,0,0.8,0.967,12,12,3,1,1,0.2,-3,-3,-3,,,11.022
121,1,6,5,660,,,0.4,13,1,1,0.2,12,13,4,1,1,0,3,-5,-5,,,29.16
121,1,6,5,720,,,0,13,1,0,-1,12,13,5,0,1,0,0,0,0,,,0
121,1,6,5,780,,,0.4,14,2,1,1,12,14,6,1,1,0,0,0,0,,,0.16
121,1,6,5,840,,,0,14,2,0,-1,12,14,6,0,0,0,-2,-5,-5,,,25
122,-1,2,6,60,,,-0.171,-1,7,-0.429,-0.429,8,1,1,1,1,0.571,0,0,0,,,0.029
122,-1,2,6,120,,,-0.185,-2,6,-0.462,-0.033,8,1,2,0,1,0.538,0,0,0,,,0.034
122,-1,2,6,180,,,-1,-5,3,-2.5,-2.038,8,2,5,1,3,0.5,0,0,0,,,1
122,-1,2,6,240,,,0.109,-5,3,0.273,2.773,8,2,5,0,0,0.273,0,0,0,,,0.012
122,-1,2,6,300,,,-1.08,-8,0,-2.7,-2.973,8,2,8,0,3,0.3,0,0,0,,,1.166
122,-1,2,6,360,,,0,-8,0,0,2.7,8,2,8,0,0,0,0,0,0,,,0
122,-1,2,6,420,,,0,-8,0,0,0,8,3,8,1,0,0,0,0,0,,,0
122,-1,2,6,480,,,0,-8,0,0,0,8,4,8,1,0,0,0,0,0,,,0
122,-1,2,6,540,,,0,-8,0,0,0,8,4,8,0,0,0,0,0,0,,,0
122,-1,2,6,600,,,-0.8,-10,-2,-2,-2,8,5,10,1,2,0,0,0,0,,,0.64
122,-1,2,6,660,,,-0.4,-11,-3,-1,1,8,7,11,2,1,0,0,0,0,,,0.16
122,-1,2,6,720,,,0,-11,-3,0,1,8,7,11,0,0,0,0,0,0,,,0
122,-1,2,6,780,,,-0.8,-13,-5,-2,-2,8,7,13,0,2,0,0,0,0,,,0.64
122,-1,2,6,840,,,0,-13,-5,0,2,8,7,13,0,0,0,0,0,0,,,0
122,-1,3,4,60,,,0.343,0,12,0.857,0.857,12,3,0,3,0,0.857,0,0,0,,,0.118
122,-1,3,4,120,,,0.369,0,12,0.923,0.066,12,4,0,1,0,0.923,0,0,0,,,0.136
122,-1,3,4,180,,,-0.4,-2,10,-1,-1.923,12,5,2,1,2,1,0,0,0,,,0.16
122,-1,3,4,240,,,0.364,-2,10,0.909,1.909,12,5,2,0,0,0.909,0,0,0,,,0.132
122,-1,3,4,300,,,-0.8,-5,7,-2,-2.909,12,5,5,0,3,1,0,0,0,,,0.64
122,-1,3,4,360,,,0.311,-5,7,0.778,2.778,12,5,5,0,0,0.778,0,0,0,,,0.097
122,-1,3,4,420,,,0.35,-5,7,0.875,0.097,12,6,5,1,0,0.875,0,0,0,,,0.123
122,-1,3,4,480,,,0.4,-5,7,1,0.125,12,6,5,0,0,1,0,0,0,,,0.16
122,-1,3,4,540,,,0.067,-6,6,0.167,-0.833,12,8,6,2,1,1.167,0,0,0,,,0.004
122,-1,3,4,600,,,0.48,-6,6,1.2,1.033,12,9,6,1,0,1.2,0,0,0,,,0.23
122,-1,3,4,660,,,0.6,-6,6,1.5,0.3,12,12,6,3,0,1.5,0,0,0,,,0.36
122,-1,3,4,720,,,0.8,-6,6,2,0.5,12,13,6,1,0,2,0,0,0,,,0.64
122,-1,3,4,780,,,1.2,-6,6,3,1,12,14,6,1,0,3,0,0,0,,,1.44
122,-1,3,4,840,,,2.4,-6,6,6,3,12,14,6,0,0,6,0,0,0,,,5.76
122,-1,4,5,60,,,-0.171,-1,7,-0.429,-0.429,8,3,1,3,1,0.571,0,0,0,,,0.029
122,-1,4,5,120,,,0.215,-1,7,0.538,0.967,8,4,1,1,0,0.538,0,0,0,,,0.046
122,-1,4,5,180,,,0.233,-1,7,0.583,0.045,8,5,1,1,0,0.583,0,0,0,,,0.054
122,-1,4,5,240,,,-0.545,-3,5,-1.364,-1.947,8,6,3,1,2,0.636,0,0,0,,,0.298
122,-1,4,5,300,,,-0.2,-4,4,-0.5,0.864,8,6,4,0,1,0.5,0,0,0,,,0.04
122,-1,4,5,360,,,0.178,-4,4,0.444,0.944,8,6,4,0,0,0.444,0,0,0,,,0.032
122,-1,4,5,420,,,0.2,-4,4,0.5,0.056,8,7,4,1,0,0.5,0,0,0,,,0.04
122,-1,4,5,480,,,0.229,-4,4,0.571,0.071,8,9,4,2,0,0.571,0,0,0,,,0.052
122,-1,4,5,540,,,0.267,-4,4,0.667,0.095,8,10,4,1,0,0.667,0,0,0,,,0.071
122,-1,4,5,600,,,0.32,-4,4,0.8,0.133,8,11,4,1,0,0.8,0,0,0,,,0.102
122,-1,4,5,660,,,0,-5,3,0,-0.8,8,12,5,1,1,1,0,0,0,,,0
122,-1,4,5,720,,,0,-6,2,0,0,8,13,6,1,1,1,0,0,0,,,0
122,-1,4,5,780,,,0,-7,1,0,0,8,13,7,0,1,1,0,0,0,,,0
122,-1,4,5,840,,,0.4,-7,1,1,1,8,13,7,0,0,1,0,0,0,,,0.16
122,-1,5,2,60,,,-0.171,-1,7,-0.429,-0.429,8,3,1,3,1,0.571,0,0,0,,,0.029
122,-1,5,2,120,,,-0.185,-2,6,-0.462,-0.033,8,4,2,1,1,0.538,0,0,0,,,0.034
122,-1,5,2,180,,,0.2,-2,6,0.5,0.962,8,6,2,2,0,0.5,0,0,0,,,0.04
122,-1,5,2,240,,,0.218,-2,6,0.545,0.045,8,7,2,1,0,0.545,0,0,0,,,0.048
122,-1,5,2,300,,,-0.16,-3,5,-0.4,-0.945,8,7,3,0,1,0.6,0,0,0,,,0.026
122,-1,5,2,360,,,0.222,-3,5,0.556,0.956,8,7,3,0,0,0.556,0,0,0,,,0.049
122,-1,5,2,420,,,0.25,-3,5,0.625,0.069,8,8,3,1,0,0.625,0,0,0,,,0.063
122,-1,5,2,480,,,0.286,-3,5,0.714,0.089,8,8,3,0,0,0.714,0,0,0,,,0.082
122,-1,5,2,540,,,-0.467,-5,3,-1.167,-1.881,8,8,5,0,2,0.833,0,0,0,,,0.218
122,-1,5,2,600,,,0.24,-5,3,0.6,1.767,8,10,5,2,0,0.6,0,0,0,,,0.058
122,-1,5,2,660,,,0.3,-5,3,0.75,0.15,8,10,5,0,0,0.75,0,0,0,,,0.09
122,-1,5,2,720,,,0,-6,2,0,-0.75,8,11,6,1,1,1,0,0,0,,,0
122,-1,5,2,780,,,-0.4,-8,0,-1,-1,8,11,8,0,2,1,0,0,0,,,0.16
122,-1,5,2,840,,,-0.4,-9,-1,-1,0,8,11,9,0,1,0,0,0,0,,,0.16
122,-1,6,3,60,,,0.114,0,4,0.286,0.286,4,3,0,3,0,0.286,0,0,0,,,0.013
122,-1,6,3,120,,,0.123,0,4,0.308,0.022,4,5,0,2,0,0.308,0,0,0,,,0.015
122,-1,6,3,180,,,-0.267,-1,3,-0.667,-0.974,4,6,1,1,1,0.333,0,0,0,,,0.071
122,-1,6,3,240,,,0.109,-1,3,0.273,0.939,4,7,1,1,0,0.273,0,0,0,,,0.012
122,-1,6,3,300,,,-0.28,-2,2,-0.7,-0.973,4,8,2,1,1,0.3,0,0,0,,,0.078
122,-1,6,3,360,,,0.089,-2,2,0.222,0.922,4,8,2,0,0,0.222,0,0,0,,,0.008
122,-1,6,3,420,,,0.1,-2,2,0.25,0.028,4,8,2,0,0,0.25,0,0,0,,,0.01
122,-1,6,3,480,,,-0.286,-3,1,-0.714,-0.964,4,9,3,1,1,0.286,0,0,0,,,0.082
122,-1,6,3,540,,,-0.333,-4,0,-0.833,-0.119,4,9,4,0,1,0.167,0,0,0,,,0.111
122,-1,6,3,600,,,0,-4,0,0,0.833,4,11,4,2,0,0,0,0,0,,,0
122,-1,6,3,660,,,-0.4,-5,-1,-1,-1,4,13,5,2,1,0,0,0,0,,,0.16
122,-1,6,3,720,,,0,-5,-1,0,1,4,14,5,1,0,0,0,0,0,,,0
122,-1,6,3,780,,,-0.4,-6,-2,-1,-1,4,14,6,0,1,0,0,0,0,,,0.16
122,-1,6,3,840,,,0,-6,-2,0,1,4,14,6,0,0,0,0,0,0,,,0
123,1,2,5,60,,,0.686,2,-2,1.714,1.714,4,2,1,2,1,0.286,-2,3,-2,,,7.213
123,1,2,5,120,,,0.338,3,-1,0.846,-0.868,4,3,2,1,1,0.154,2,2,-1,,,1.791
123,1,2,5,180,,,0.367,4,0,0.917,0.071,4,4,2,1,0,0.083,0,2,2,,,2.668
123,1,2,5,240,,,0,4,0,0,-0.917,4,4,3,0,1,0,0,3,0,,,0
123,1,2,5,300,,,0.4,5,1,1,1,4,5,5,1,2,0,-1,3,0,,,0.16
123,1,2,5,360,,,0,5,1,0,-1,4,5,5,0,0,0,0,2,0,,,0
123,1,2,5,420,,,0,5,1,0,0,4,5,5,0,0,0,-4,2,0,,,0
123,1,2,5,480,,,0.4,6,2,1,1,4,6,5,1,0,0,-5,4,4,,,12.96
123,1,2,5,540,,,0.8,8,4,2,1,4,8,5,2,0,0,-5,5,4,,,10.24
123,1,2,5,600,,,0.4,9,5,1,-1,4,9,6,1,1,0,-5,5,4,,,12.96
123,1,2,5,660,,,0.4,10,6,1,0,4,10,6,1,0,0,-5,5,4,,,12.96
123,1,2,5,720,,,1.2,13,9,3,2,4,13,7,3,1,0,-5,5,4,,,7.84
123,1,2,5,780,,,0,13,9,0,-3,4,13,7,0,0,0,-5,5,4,,,16
123,1,2,5,840,,,0,13,9,0,0,4,13,7,0,0,0,-5,5,4,,,16
123,1,3,6,60,,,0.343,2,-14,0.857,0.857,16,2,0,2,0,1.143,-5,5,4,,,13.375
123,1,3,6,120,,,0.769,5,-11,1.923,1.066,16,5,0,3,0,1.077,-5,5,4,,,10.438
123,1,3,6,180,,,0.033,6,-10,0.083,-1.84,16,6,1,1,1,0.917,-5,5,4,,,15.734
123,1,3,6,240,,,-0.364,6,-10,-0.909,-0.992,16,6,1,0,0,0.909,-5,5,4,,,19.041
123,1,3,6,300,,,0.8,9,-7,2,2.909,16,9,1,3,0,1,-5,5,4,,,10.24
123,1,3,6,360,,,-0.311,9,-7,-0.778,-2.778,16,9,1,0,0,0.778,-5,4,5,,,28.208
123,1,3,6,420,,,-0.35,9,-7,-0.875,-0.097,16,9,1,0,0,0.875,-5,4,5,,,28.623
123,1,3,6,480,,,-0.4,9,-7,-1,-0.125,16,9,1,0,0,1,-5,4,5,,,29.16
123,1,3,6,540,,,0.733,12,-4,1.833,2.833,16,12,2,3,1,1.167,-5,3,5,,,18.204
123,1,3,6,600,,,-0.32,12,-4,-0.8,-2.633,16,12,3,0,1,0.8,-5,5,4,,,18.662
123,1,3,6,660,,,0,13,-3,0,0.8,16,13,4,1,1,1,-5,4,4,,,16
123,1,3,6,720,,,0.4,15,-1,1,1,16,15,4,2,0,1,-5,4,4,,,12.96
123,1,3,6,780,,,0.2,16,0,0.5,-0.5,16,16,4,1,0,0.5,-5,4,4,,,14.44
123,1,3,6,840,,,0,16,0,0,-0.5,16,16,4,0,0,0,-5,3,5,,,25
123,1,4,3,60,,,0.743,3,-13,1.857,1.857,16,3,0,3,0,1.143,-5,5,4,,,10.609
123,1,4,3,120,,,0.8,6,-10,2,0.143,16,6,0,3,0,1,-5,5,5,,,17.64
123,1,4,3,180,,,0.067,7,-9,0.167,-1.833,16,7,0,1,0,0.833,-5,5,5,,,24.338
123,1,4,3,240,,,0.073,8,-8,0.182,0.015,16,8,0,1,0,0.818,-5,5,5,,,24.278
123,1,4,3,300,,,0.48,10,-6,1.2,1.018,16,10,0,2,0,0.8,-5,5,5,,,20.43
123,1,4,3,360,,,-0.267,10,-6,-0.667,-1.867,16,10,0,0,0,0.667,-5,3,5,,,27.738
123,1,4,3,420,,,0.1,11,-5,0.25,0.917,16,11,0,1,0,0.75,-5,5,5,,,24.01
123,1,4,3,480,,,-0.286,11,-5,-0.714,-0.964,16,11,1,0,1,0.714,-5,5,4,,,18.367
123,1,4,3,540,,,0.067,12,-4,0.167,0.881,16,12,1,1,0,0.833,-4,5,4,,,15.471
123,1,4,3,600,,,0.88,15,-1,2.2,2.033,16,15,1,3,0,0.8,-5,5,4,,,9.734
123,1,4,3,660,,,0.3,16,0,0.75,-1.45,16,16,2,1,1,0.25,-5,5,4,,,13.69
123,1,4,3,720,,,0.8,18,2,2,1.25,16,18,2,2,0,0,-5,5,4,,,10.24
123,1,4,3,780,,,0,18,2,0,-2,16,18,2,0,0,0,-5,-2,5,,,25
123,1,4,3,840,,,0,18,2,0,0,16,18,2,0,0,0,-5,-4,3,,,9
123,1,5,4,60,,,0.743,3,-13,1.857,1.857,16,3,0,3,0,1.143,-5,5,5,,,18.123
123,1,5,4,120,,,0.8,6,-10,2,0.143,16,6,0,3,0,1,-5,5,5,,,17.64
123,1,5,4,180,,,0.467,8,-8,1.167,-0.833,16,8,0,2,0,0.833,-5,5,5,,,20.551
123,1,5,4,240,,,-0.291,8,-8,-0.727,-1.894,16,8,0,0,0,0.727,-5,5,5,,,27.994
123,1,5,4,300,,,0.48,10,-6,1.2,1.927,16,10,0,2,0,0.8,-5,5,5,,,20.43
123,1,5,4,360,,,-0.267,10,-6,-0.667,-1.867,16,10,0,0,0,0.667,-5,-3,5,,,27.738
123,1,5,4,420,,,0.1,11,-5,0.25,0.917,16,11,0,1,0,0.75,-5,5,5,,,24.01
123,1,5,4,480,,,0.514,13,-3,1.286,1.036,16,13,0,2,0,0.714,-5,5,5,,,20.122
123,1,5,4,540,,,0.2,14,-2,0.5,-0.786,16,14,1,1,1,0.5,-5,5,5,,,23.04
123,1,5,4,600,,,0.24,15,-1,0.6,0.1,16,15,1,1,0,0.4,-5,5,5,,,22.658
123,1,5,4,660,,,0.7,17,1,1.75,1.15,16,17,1,2,0,0.25,-5,5,5,,,18.49
123,1,5,4,720,,,0.8,19,3,2,0.25,16,19,1,2,0,0,-5,-5,5,,,17.64
123,1,5,4,780,,,0,19,3,0,-2,16,19,1,0,0,0,-5,-5,4,,,16
123,1,5,4,840,,,0,19,3,0,0,16,19,1,0,0,0,-5,-5,5,,,25
123,1,6,2,60,,,1.029,4,-16,2.571,2.571,20,4,0,4,0,1.429,-5,5,5,,,15.772
123,1,6,2,120,,,-0.092,5,-15,-0.231,-2.802,20,5,1,1,1,1.231,-5,-4,-3,,,8.455
123,1,6,2,180,,,0.3,7,-13,0.75,0.981,20,7,1,2,0,1.25,-5,0,-4,,,18.49
123,1,6,2,240,,,-0.073,8,-12,-0.182,-0.932,20,8,2,1,1,1.182,-5,0,-4,,,15.423
123,1,6,2,300,,,-0.48,8,-12,-1.2,-1.018,20,8,2,0,0,1.2,-5,-3,-5,,,20.43
123,1,6,2,360,,,-0.533,8,-12,-1.333,-0.133,20,8,2,0,0,1.333,-5,-5,-5,,,19.951
123,1,6,2,420,,,-0.2,9,-11,-0.5,0.833,20,9,2,1,0,1.5,-5,-5,-5,,,23.04
123,1,6,2,480,,,0.171,11,-9,0.429,0.929,20,11,2,2,0,1.571,-5,-5,-5,,,26.744
123,1,6,2,540,,,-0.2,12,-8,-0.5,-0.929,20,12,2,1,0,1.5,-5,-5,-5,,,23.04
123,1,6,2,600,,,-0.24,13,-7,-0.6,-0.1,20,13,2,1,0,1.6,-5,-5,-5,,,22.658
123,1,6,2,660,,,-0.3,14,-6,-0.75,-0.15,20,14,2,1,0,1.75,-5,-5,-5,,,22.09
123,1,6,2,720,,,0.8,18,-2,2,2.75,20,18,2,4,0,2,-5,-5,-5,,,33.64
123,1,6,2,780,,,-0.4,18,-2,-1,-3,20,18,2,0,0,1,-5,-5,-5,,,21.16
123,1,6,2,840,,,-0.8,18,-2,-2,-1,20,18,2,0,0,2,-5,-5,-5,,,17.64
124,-1,2,5,60,,,-0.286,-1,3,-0.714,-0.714,4,3,1,3,1,0.286,3,5,3,,,10.796
124,-1,2,5,120,,,0.092,-1,3,0.231,0.945,4,4,1,1,0,0.231,2,5,4,,,15.27
124,-1,2,5,180,,,0.1,-1,3,0.25,0.019,4,5,1,1,0,0.25,2,5,3,,,8.41
124,-1,2,5,240,,,0.109,-1,3,0.273,0.023,4,9,1,4,0,0.273,1,5,4,,,15.139
124,-1,2,5,300,,,0.12,-1,3,0.3,0.027,4,9,1,0,0,0.3,0,5,5,,,23.814
124,-1,2,5,360,,,0.133,-1,3,0.333,0.033,4,9,1,0,0,0.333,0,5,5,,,23.684
124,-1,2,5,420,,,0.15,-1,3,0.375,0.042,4,10,1,1,0,0.375,1,5,4,,,14.823
124,-1,2,5,480,,,0.171,-1,3,0.429,0.054,4,12,1,2,0,0.429,0,5,3,,,8.001
