subno,condition,torder,tid,time,diff,eff,wgcon,wgcom,wta,wea,correct,incorrect,goal,wfocalgpd,correctnc,incorrectnc,wtlin
152,-1,7,6,60,5,5,5,5,0,0,2,2,6,-4,2,2,-2
152,-1,7,6,120,6,6,6,6,0,0,2,2,6,-4,0,0,-1
152,-1,7,6,180,5,5,5,5,0,0,5,3,6,-1,3,1,0
152,-1,7,6,240,5,5,5,5,0,0,6,3,6,0,1,0,1
152,-1,7,6,300,6,6,5,6,0,0,7,3,6,1,1,0,2
152,-1,8,9,60,5,5,5,5,0,0,2,1,6,-4,2,1,-2
152,-1,8,9,120,6,6,6,6,1,1,2,3,6,-4,0,2,-1
152,-1,8,9,180,5,5,5,5,0,0,2,4,6,-4,0,1,0
152,-1,8,9,240,5,5,5,5,0,0,3,6,6,-3,1,2,1
152,-1,8,9,300,6,6,6,6,1,1,3,7,6,-3,0,1,2
152,-1,9,10,60,5,5,5,5,0,0,2,1,6,-4,2,1,-2
152,-1,9,10,120,6,6,6,6,1,1,2,3,6,-4,0,2,-1
152,-1,9,10,180,5,5,5,5,0,0,2,4,6,-4,0,1,0
152,-1,9,10,240,5,5,5,5,0,0,3,5,6,-3,1,1,1
152,-1,9,10,300,5,5,5,5,0,0,3,7,6,-3,0,2,2
152,-1,10,11,60,5,5,5,5,0,0,2,1,6,-4,2,1,-2
152,-1,10,11,120,5,6,5,6,0,0,3,3,6,-3,1,2,-1
152,-1,10,11,180,5,5,5,5,0,0,4,3,6,-2,1,0,0
152,-1,10,11,240,5,5,5,5,0,0,5,3,6,-1,1,0,1
152,-1,10,11,300,5,5,5,5,0,0,6,4,6,0,1,1,2
152,-1,11,3,60,5,5,5,5,0,0,1,2,6,-5,1,2,-2
152,-1,11,3,120,5,5,5,5,0,0,2,3,6,-4,1,1,-1
152,-1,11,3,180,5,6,5,7,0,0,5,4,6,-1,3,1,0
152,-1,11,3,240,5,5,5,5,0,0,5,4,6,-1,0,0,1
152,-1,11,3,300,5,5,5,5,0,0,6,4,6,0,1,0,2
153,1,2,8,60,6,8,8,8,3,5,1,2,6,4,1,2,-2
153,1,2,8,120,7,9,9,9,5,5,2,3,6,3,1,1,-1
153,1,2,8,180,6,9,5,9,3,5,3,3,6,3,1,0,0
153,1,2,8,240,6,9,7,9,5,5,3,5,6,1,0,2,1
153,1,2,8,300,6,9,9,9,5,5,4,6,6,0,1,1,2
153,1,3,1,60,6,10,10,10,5,5,1,1,6,5,1,1,-2
153,1,3,1,120,6,10,10,10,5,5,4,1,6,5,3,0,-1
153,1,3,1,180,7,10,10,10,5,5,4,1,6,5,0,0,0
153,1,3,1,240,7,10,10,10,5,5,5,1,6,5,1,0,1
153,1,3,1,300,7,10,8,10,5,5,5,5,6,1,0,4,2
153,1,4,2,60,10,10,10,10,5,5,1,3,6,3,1,3,-2
153,1,4,2,120,9,10,10,10,5,5,2,4,6,2,1,1,-1
153,1,4,2,180,7,10,2,10,5,5,3,5,6,1,1,1,0
153,1,4,2,240,7,10,2,10,5,5,4,5,6,1,1,0,1
153,1,4,2,300,7,10,10,10,5,5,5,5,6,1,1,0,2
153,1,5,10,60,7,10,10,10,5,5,2,1,6,5,2,1,-2
153,1,5,10,120,7,9,9,10,5,5,3,2,6,4,1,1,-1
153,1,5,10,180,6,8,6,10,2,4,4,3,6,3,1,1,0
153,1,5,10,240,7,10,5,10,2,5,5,3,6,3,1,0,1
153,1,5,10,300,6,9,10,10,1,5,6,4,6,2,1,1,2
153,1,6,7,60,9,10,10,10,2,2,2,2,6,4,2,2,-2
153,1,6,7,120,2,5,10,10,-2,3,3,2,6,4,1,0,-1
153,1,6,7,180,3,4,10,10,-1,0,4,2,6,4,1,0,0
153,1,6,7,240,6,8,10,10,2,5,6,3,6,3,2,1,1
153,1,6,7,300,0,6,10,10,2,5,7,3,6,3,1,0,2
153,1,7,9,60,8,9,2,10,5,5,1,2,4,2,1,2,-2
153,1,7,9,120,9,9,1,10,5,5,2,3,4,1,1,1,-1
153,1,7,9,180,7,10,3,10,5,5,4,3,4,1,2,0,0
153,1,7,9,240,6,10,5,10,5,5,4,3,4,1,0,0,1
153,1,7,9,300,10,10,0,0,5,0,4,6,4,-2,0,3,2
153,1,8,6,60,2,10,10,10,2,5,4,0,6,6,4,0,-2
153,1,8,6,120,1,9,10,10,2,5,4,0,6,6,0,0,-1
153,1,8,6,180,5,10,10,10,-1,5,5,1,6,5,1,1,0
153,1,8,6,240,6,10,10,10,-3,5,6,3,6,3,1,2,1
153,1,8,6,300,0,0,10,10,-5,2,7,3,6,3,1,0,2
153,1,9,4,60,0,6,5,10,3,5,1,0,4,4,1,0,-2
153,1,9,4,120,10,10,0,10,5,5,2,3,4,1,1,3,-1
153,1,9,4,180,10,10,0,10,5,5,3,4,4,0,1,1,0
153,1,9,4,240,10,10,0,0,-2,-2,3,5,4,-1,0,1,1
153,1,9,4,300,0,0,0,0,-5,0,4,6,4,-2,1,1,2
153,1,10,11,60,10,7,5,10,5,5,0,1,4,3,0,1,-2
153,1,10,11,120,10,10,0,10,0,4,0,5,4,-1,0,4,-1
153,1,10,11,180,0,0,0,0,-5,-5,0,7,4,-3,0,2,0
153,1,10,11,240,0,0,0,0,-5,-5,0,7,4,-3,0,0,1
153,1,10,11,300,0,0,0,0,-5,-5,1,9,4,-5,1,2,2
153,1,11,3,60,5,5,10,10,1,2,2,1,6,5,2,1,-2
153,1,11,3,120,5,5,10,10,0,0,3,2,6,4,1,1,-1
153,1,11,3,180,4,1,10,10,0,0,5,2,6,4,2,0,0
153,1,11,3,240,0,2,10,10,-5,0,7,3,6,3,2,1,1
153,1,11,3,300,0,0,10,10,-5,-5,7,3,6,3,0,0,2
154,-1,2,9,60,0,0,0,0,-5,-5,3,0,4,-1,3,0,-2
154,-1,2,9,120,2,2,5,5,0,0,5,0,4,1,2,0,-1
154,-1,2,9,180,3,3,3,3,0,0,6,1,4,2,1,1,0
154,-1,2,9,240,2,2,2,2,0,0,6,1,4,2,0,0,1
154,-1,2,9,300,3,3,3,3,0,0,8,2,4,4,2,1,2
154,-1,3,10,60,3,3,3,3,0,0,4,0,8,-4,4,0,-2
154,-1,3,10,120,3,3,3,3,0,0,5,0,8,-3,1,0,-1
154,-1,3,10,180,3,3,5,5,0,0,5,1,8,-3,0,1,0
154,-1,3,10,240,3,3,3,3,0,0,7,2,8,-1,2,1,1
154,-1,3,10,300,3,3,3,3,0,0,8,2,8,0,1,0,2
154,-1,4,8,60,3,3,5,7,0,0,3,0,8,-5,3,0,-2
154,-1,4,8,120,2,2,2,7,0,0,4,1,8,-4,1,1,-1
154,-1,4,8,180,2,2,2,8,0,0,5,2,8,-3,1,1,0
154,-1,4,8,240,2,2,2,7,0,0,8,2,8,0,3,0,1
154,-1,4,8,300,2,2,2,7,0,0,8,2,8,0,0,0,2
154,-1,5,11,60,2,5,3,7,0,0,5,0,8,-3,5,0,-2
154,-1,5,11,120,3,3,3,7,0,0,6,0,8,-2,1,0,-1
154,-1,5,11,180,2,2,2,7,0,0,7,0,8,-1,1,0,0
154,-1,5,11,240,3,3,3,3,0,0,9,0,8,1,2,0,1
154,-1,5,11,300,0,0,0,0,0,0,9,1,8,1,0,1,2
154,-1,6,3,60,2,2,2,2,0,0,2,0,8,-6,2,0,-2
154,-1,6,3,120,3,3,3,7,0,0,4,2,8,-4,2,2,-1
154,-1,6,3,180,2,3,2,7,0,0,6,2,8,-2,2,0,0
154,-1,6,3,240,0,0,0,0,0,0,8,2,8,0,2,0,1
154,-1,6,3,300,0,0,0,0,0,0,8,2,8,0,0,0,2
154,-1,7,6,60,0,0,0,0,0,0,4,0,8,-4,4,0,-2
154,-1,7,6,120,2,2,2,7,0,0,4,1,8,-4,0,1,-1
154,-1,7,6,180,0,0,0,7,0,0,7,1,8,-1,3,0,0
154,-1,7,6,240,0,0,0,7,0,0,8,1,8,0,1,0,1
154,-1,7,6,300,0,0,0,7,0,0,8,2,8,0,0,1,2
154,-1,8,4,60,0,0,0,8,0,0,4,0,8,-4,4,0,-2
154,-1,8,4,120,0,0,3,7,0,0,5,0,8,-3,1,0,-1
154,-1,8,4,180,1,1,3,8,0,0,6,1,8,-2,1,1,0
154,-1,8,4,240,0,0,0,7,0,0,7,1,8,-1,1,0,1
154,-1,8,4,300,0,0,10,7,0,0,8,2,8,0,1,1,2
154,-1,9,1,60,0,0,0,7,0,0,3,1,8,-5,3,1,-2
154,-1,9,1,120,0,0,0,7,0,0,3,1,8,-5,0,0,-1
154,-1,9,1,180,0,0,0,7,0,0,5,1,8,-3,2,0,0
154,-1,9,1,240,0,0,0,7,0,0,6,2,8,-2,1,1,1
154,-1,9,1,300,0,0,0,7,0,0,6,4,8,-2,0,2,2
154,-1,10,2,60,1,1,1,7,0,0,4,0,8,-4,4,0,-2
154,-1,10,2,120,1,1,1,1,0,0,6,0,8,-2,2,0,-1
154,-1,10,2,180,0,0,0,7,0,0,7,0,8,-1,1,0,0
154,-1,10,2,240,0,0,0,7,0,0,8,1,8,0,1,1,1
154,-1,10,2,300,0,0,10,10,0,0,9,1,8,1,1,0,2
154,-1,11,7,60,0,0,0,7,0,0,4,0,8,-4,4,0,-2
154,-1,11,7,120,0,0,0,7,0,0,5,0,8,-3,1,0,-1
154,-1,11,7,180,1,1,1,7,0,0,5,0,8,-3,0,0,0
154,-1,11,7,240,0,0,10,5,0,0,8,1,8,0,3,1,1
154,-1,11,7,300,0,0,10,5,0,0,8,1,8,0,0,0,2
155,1,2,2,60,10,10,1,9,3,-2,0,3,4,1,0,3,-2
155,1,2,2,120,8,8,4,8,2,0,0,5,4,-1,0,2,-1
155,1,2,2,180,3,9,0,8,0,0,3,5,4,-1,3,0,0
155,1,2,2,240,1,2,0,8,0,0,4,5,4,-1,1,0,1
155,1,2,2,300,4,4,0,5,0,0,4,6,4,-2,0,1,2
155,1,3,6,60,3,8,5,9,1,-1,3,1,6,5,3,1,-2
155,1,3,6,120,5,7,6,8,0,0,3,1,6,5,0,0,-1
155,1,3,6,180,8,8,4,8,1,-3,4,3,6,3,1,2,0
155,1,3,6,240,6,8,8,8,1,-2,6,3,6,3,2,0,1
155,1,3,6,300,1,8,10,10,1,-1,7,3,6,3,1,0,2
155,1,4,8,60,10,9,3,7,0,-3,1,2,4,2,1,2,-2
155,1,4,8,120,10,7,0,7,0,-5,1,4,4,0,0,2,-1
155,1,4,8,180,7,8,2,6,0,-5,3,4,4,0,2,0,0
155,1,4,8,240,9,5,0,2,0,-4,3,5,4,-1,0,1,1
155,1,4,8,300,0,3,0,0,0,-5,4,6,4,-2,1,1,2
155,1,5,1,60,1,9,6,8,0,-5,2,0,4,4,2,0,-2
155,1,5,1,120,2,8,7,9,0,-1,5,0,4,4,3,0,-1
155,1,5,1,180,0,8,6,9,0,-4,5,0,4,4,0,0,0
155,1,5,1,240,7,7,7,7,0,-4,7,0,4,4,2,0,1
155,1,5,1,300,6,8,8,8,0,-4,8,2,4,2,1,2,2
155,1,6,3,60,6,8,6,8,1,-5,2,1,4,3,2,1,-2
155,1,6,3,120,6,8,6,9,0,-5,4,1,4,3,2,0,-1
155,1,6,3,180,6,6,5,6,1,-5,5,2,4,2,1,1,0
155,1,6,3,240,3,7,6,7,0,-4,7,2,4,2,2,0,1
155,1,6,3,300,0,8,9,9,0,-5,8,2,4,2,1,0,2
155,1,7,11,60,2,9,7,9,0,-4,3,0,4,4,3,0,-2
155,1,7,11,120,4,8,7,7,0,-4,5,1,4,3,2,1,-1
155,1,7,11,180,1,7,8,7,0,-3,6,1,4,3,1,0,0
155,1,7,11,240,1,7,8,6,0,-2,7,1,4,3,1,0,1
155,1,7,11,300,2,7,9,9,2,-4,7,3,4,1,0,2,2
155,1,8,7,60,7,10,6,7,2,-3,4,0,4,4,4,0,-2
155,1,8,7,120,0,6,8,6,0,-4,4,0,4,4,0,0,-1
155,1,8,7,180,1,6,9,9,-1,-3,6,0,4,4,2,0,0
155,1,8,7,240,5,6,8,7,-1,-3,8,1,4,3,2,1,1
155,1,8,7,300,1,5,10,9,-1,-4,9,1,4,3,1,0,2
155,1,9,9,60,0,8,7,5,-1,-3,3,0,4,4,3,0,-2
155,1,9,9,120,2,9,8,7,0,-2,5,0,4,4,2,0,-1
155,1,9,9,180,7,6,5,5,0,-3,5,2,4,2,0,2,0
155,1,9,9,240,5,5,7,6,0,-3,6,2,4,2,1,0,1
155,1,9,9,300,0,3,10,10,-1,-5,7,3,4,1,1,1,2
155,1,10,4,60,1,1,5,6,0,-3,2,0,4,4,2,0,-2
155,1,10,4,120,5,4,6,5,0,-3,4,1,4,3,2,1,-1
155,1,10,4,180,4,5,5,6,0,-2,5,2,4,2,1,1,0
155,1,10,4,240,5,6,5,6,0,-3,5,2,4,2,0,0,1
155,1,10,4,300,2,4,9,8,0,-2,8,2,4,2,3,0,2
155,1,11,10,60,3,7,6,5,0,-3,3,0,4,4,3,0,-2
155,1,11,10,120,5,8,7,9,0,-2,5,0,4,4,2,0,-1
155,1,11,10,180,5,8,9,7,-1,-2,6,0,4,4,1,0,0
155,1,11,10,240,6,7,9,5,-1,-2,7,1,4,3,1,1,1
155,1,11,10,300,1,8,10,8,-1,-1,9,1,4,3,2,0,2
156,-1,2,10,60,5,5,5,5,0,0,1,2,4,-3,1,2,-2
156,-1,2,10,120,5,5,5,5,0,0,2,3,4,-2,1,1,-1
156,-1,2,10,180,5,5,5,5,0,0,3,3,4,-1,1,0,0
156,-1,2,10,240,5,5,5,5,0,0,4,4,4,0,1,1,1
156,-1,2,10,300,5,5,5,5,0,0,4,6,4,0,0,2,2
156,-1,3,6,60,5,5,5,5,0,0,2,1,6,-4,2,1,-2
156,-1,3,6,120,5,5,5,5,0,0,2,2,6,-4,0,1,-1
156,-1,3,6,180,5,5,5,5,0,0,3,3,6,-3,1,1,0
156,-1,3,6,240,5,5,5,5,0,0,4,5,6,-2,1,2,1
156,-1,3,6,300,5,5,5,5,0,0,4,6,6,-2,0,1,2
156,-1,4,11,60,5,5,5,5,0,0,2,0,6,-4,2,0,-2
156,-1,4,11,120,5,5,5,5,0,0,3,2,6,-3,1,2,-1
156,-1,4,11,180,5,5,5,5,0,0,4,3,6,-2,1,1,0
156,-1,4,11,240,5,5,5,5,0,0,5,3,6,-1,1,0,1
156,-1,4,11,300,5,5,5,5,0,0,6,4,6,0,1,1,2
156,-1,5,2,60,5,5,5,5,0,0,3,1,8,-5,3,1,-2
156,-1,5,2,120,5,5,5,5,0,0,4,2,8,-4,1,1,-1
156,-1,5,2,180,5,5,5,5,0,0,4,4,8,-4,0,2,0
156,-1,5,2,240,5,5,5,5,0,0,5,5,8,-3,1,1,1
156,-1,5,2,300,5,5,5,5,0,0,5,5,8,-3,0,0,2
156,-1,6,8,60,5,5,5,5,0,0,0,4,8,-8,0,4,-2
156,-1,6,8,120,5,5,5,5,0,0,1,4,8,-7,1,0,-1
156,-1,6,8,180,5,5,5,5,0,0,3,4,8,-5,2,0,0
156,-1,6,8,240,5,5,5,5,0,0,4,5,8,-4,1,1,1
156,-1,6,8,300,5,5,5,5,0,0,4,6,8,-4,0,1,2
156,-1,7,3,60,5,5,5,5,0,0,2,1,8,-6,2,1,-2
156,-1,7,3,120,6,6,6,6,0,0,3,1,8,-5,1,0,-1
156,-1,7,3,180,7,7,7,7,2,2,6,3,8,-2,3,2,0
156,-1,7,3,240,4,4,6,6,0,0,6,3,8,-2,0,0,1
156,-1,7,3,300,4,4,6,6,0,0,7,3,8,-1,1,0,2
156,-1,8,4,60,6,6,6,6,2,2,1,1,8,-7,1,1,-2
156,-1,8,4,120,5,5,5,5,0,0,3,2,8,-5,2,1,-1
156,-1,8,4,180,5,5,5,5,0,0,4,3,8,-4,1,1,0
156,-1,8,4,240,6,6,6,6,1,1,4,4,8,-4,0,1,1
156,-1,8,4,300,5,5,5,5,0,0,4,6,8,-4,0,2,2
156,-1,9,7,60,6,6,6,6,0,0,3,1,8,-5,3,1,-2
156,-1,9,7,120,4,4,8,8,2,2,4,1,8,-4,1,0,-1
156,-1,9,7,180,4,4,8,8,2,2,6,1,8,-2,2,0,0
156,-1,9,7,240,4,4,8,8,2,2,7,2,8,-1,1,1,1
156,-1,9,7,300,4,4,8,8,2,2,8,2,8,0,1,0,2
156,-1,10,1,60,4,4,8,8,2,2,3,1,10,-7,3,1,-2
156,-1,10,1,120,4,4,8,8,2,2,4,1,10,-6,1,0,-1
156,-1,10,1,180,4,4,8,8,2,2,5,1,10,-5,1,0,0
156,-1,10,1,240,4,4,8,8,2,2,6,2,10,-4,1,1,1
156,-1,10,1,300,4,4,4,4,2,2,7,3,10,-3,1,1,2
156,-1,11,9,60,4,4,8,8,2,2,2,1,10,-8,2,1,-2
156,-1,11,9,120,4,4,8,8,2,2,4,1,10,-6,2,0,-1
156,-1,11,9,180,4,4,8,8,2,2,6,2,10,-4,2,1,0
156,-1,11,9,240,4,4,6,8,2,2,6,3,10,-4,0,1,1
156,-1,11,9,300,5,5,3,3,2,2,6,4,10,-4,0,1,2
157,1,2,4,60,7,7,4,5,1,1,0,2,2,0,0,2,-2
157,1,2,4,120,6,6,5,5,2,2,1,3,2,-1,1,1,-1
157,1,2,4,180,6,7,3,7,2,2,3,4,2,-2,2,1,0
157,1,2,4,240,5,7,5,5,2,2,3,4,2,-2,0,0,1
157,1,2,4,300,7,7,7,7,2,2,5,5,2,-3,2,1,2
157,1,3,11,60,6,6,6,6,2,2,2,0,4,4,2,0,-2
157,1,3,11,120,6,7,7,7,2,2,5,1,4,3,3,1,-1
157,1,3,11,180,7,7,5,7,2,2,6,1,4,3,1,0,0
157,1,3,11,240,6,7,7,7,2,2,8,1,4,3,2,0,1
157,1,3,11,300,6,6,6,6,2,2,8,2,4,2,0,1,2
157,1,4,9,60,7,7,7,7,2,2,3,0,2,2,3,0,-2
157,1,4,9,120,6,7,7,7,2,2,5,0,2,2,2,0,-1
157,1,4,9,180,6,7,7,7,2,2,6,1,2,1,1,1,0
157,1,4,9,240,6,7,7,7,2,2,7,1,2,1,1,0,1
157,1,4,9,300,6,7,7,7,2,2,9,1,2,1,2,0,2
157,1,5,2,60,7,7,7,7,2,2,2,2,2,0,2,2,-2
157,1,5,2,120,6,7,7,7,2,2,3,3,2,-1,1,1,-1
157,1,5,2,180,6,7,7,7,2,2,5,3,2,-1,2,0,0
157,1,5,2,240,6,7,7,7,2,2,6,3,2,-1,1,0,1
157,1,5,2,300,6,7,7,7,2,2,7,3,2,-1,1,0,2
157,1,6,8,60,6,7,7,7,2,2,3,0,2,2,3,0,-2
157,1,6,8,120,6,7,7,7,2,2,3,2,2,0,0,2,-1
157,1,6,8,180,6,7,7,7,2,2,5,3,2,-1,2,1,0
157,1,6,8,240,6,7,7,7,2,2,6,3,2,-1,1,0,1
157,1,6,8,300,6,7,7,7,2,2,7,3,2,-1,1,0,2
157,1,7,6,60,6,7,7,7,2,2,3,1,4,3,3,1,-2
157,1,7,6,120,6,7,7,7,2,2,4,1,4,3,1,0,-1
157,1,7,6,180,6,7,7,7,2,2,5,2,4,2,1,1,0
157,1,7,6,240,6,7,7,7,2,2,6,3,4,1,1,1,1
157,1,7,6,300,6,7,7,7,2,2,7,3,4,1,1,0,2
157,1,8,10,60,6,7,7,7,2,2,3,0,4,4,3,0,-2
157,1,8,10,120,6,7,7,7,2,2,4,1,4,3,1,1,-1
157,1,8,10,180,6,7,7,7,2,2,5,2,4,2,1,1,0
157,1,8,10,240,6,7,7,7,2,2,7,2,4,2,2,0,1
157,1,8,10,300,6,7,7,7,2,2,8,2,4,2,1,0,2
157,1,9,3,60,6,7,7,7,2,2,2,0,2,2,2,0,-2
157,1,9,3,120,6,7,7,7,2,2,6,0,2,2,4,0,-1
157,1,9,3,180,6,7,7,7,2,2,8,0,2,2,2,0,0
157,1,9,3,240,6,7,7,7,2,2,10,0,2,2,2,0,1
157,1,9,3,300,6,7,7,7,2,2,10,0,2,2,0,0,2
157,1,10,1,60,6,7,7,7,2,2,2,1,2,1,2,1,-2
157,1,10,1,120,6,7,7,7,2,2,3,2,2,0,1,1,-1
157,1,10,1,180,6,6,6,7,2,2,4,2,2,0,1,0,0
157,1,10,1,240,6,7,7,7,2,2,6,3,2,-1,2,1,1
157,1,10,1,300,7,7,7,7,2,2,6,4,2,-2,0,1,2
157,1,11,7,60,6,7,7,7,2,2,4,0,4,4,4,0,-2
157,1,11,7,120,6,7,7,7,2,2,5,0,4,4,1,0,-1
157,1,11,7,180,6,7,7,7,2,2,6,1,4,3,1,1,0
157,1,11,7,240,6,7,7,7,2,2,7,1,4,3,1,0,1
157,1,11,7,300,6,7,7,7,2,2,9,1,4,3,2,0,2
158,-1,2,1,60,6,6,6,6,0,0,1,2,6,-5,1,2,-2
158,-1,2,1,120,6,6,6,6,0,0,2,3,6,-4,1,1,-1
158,-1,2,1,180,6,6,6,6,0,0,2,4,6,-4,0,1,0
158,-1,2,1,240,6,6,6,6,0,0,2,6,6,-4,0,2,1
158,-1,2,1,300,6,6,6,6,0,0,2,8,6,-4,0,2,2
158,-1,3,11,60,5,5,5,5,0,0,1,2,4,-3,1,2,-2
158,-1,3,11,120,5,5,5,5,0,0,2,4,4,-2,1,2,-1
158,-1,3,11,180,5,5,5,5,0,0,3,4,4,-1,1,0,0
158,-1,3,11,240,5,5,5,5,0,0,4,5,4,0,1,1,1
158,-1,3,11,300,5,5,5,5,0,0,4,6,4,0,0,1,2
158,-1,4,8,60,5,5,5,5,0,0,1,2,6,-5,1,2,-2
158,-1,4,8,120,5,5,5,5,0,0,2,4,6,-4,1,2,-1
158,-1,4,8,180,5,5,5,5,0,0,3,5,6,-3,1,1,0
158,-1,4,8,240,5,5,5,5,0,0,4,6,6,-2,1,1,1
158,-1,4,8,300,5,5,5,5,0,0,4,6,6,-2,0,0,2
158,-1,5,4,60,5,5,5,5,0,0,2,1,4,-2,2,1,-2
158,-1,5,4,120,5,5,5,5,0,0,2,3,4,-2,0,2,-1
158,-1,5,4,180,5,5,5,5,0,0,3,4,4,-1,1,1,0
158,-1,5,4,240,5,5,5,5,0,0,4,5,4,0,1,1,1
158,-1,5,4,300,5,5,5,5,0,0,4,6,4,0,0,1,2
158,-1,6,10,60,5,5,5,5,0,0,1,4,6,-5,1,4,-2
158,-1,6,10,120,5,5,5,5,0,0,1,4,6,-5,0,0,-1
158,-1,6,10,180,5,5,5,5,0,0,3,4,6,-3,2,0,0
158,-1,6,10,240,5,5,5,5,0,0,4,6,6,-2,1,2,1
158,-1,6,10,300,5,5,5,5,0,0,4,6,6,-2,0,0,2
158,-1,7,3,60,5,5,5,5,0,0,1,3,4,-3,1,3,-2
158,-1,7,3,120,5,5,5,5,0,0,2,4,4,-2,1,1,-1
158,-1,7,3,180,5,5,5,5,0,0,3,6,4,-1,1,2,0
158,-1,7,3,240,5,5,5,5,0,0,3,7,4,-1,0,1,1
158,-1,7,3,300,5,5,5,5,0,0,3,7,4,-1,0,0,2
158,-1,8,9,60,5,5,5,5,0,0,3,0,4,-1,3,0,-2
158,-1,8,9,120,5,5,5,5,0,0,6,0,4,2,3,0,-1
158,-1,8,9,180,5,5,5,5,0,0,8,0,4,4,2,0,0
158,-1,8,9,240,5,5,5,5,0,0,10,0,4,6,2,0,1
158,-1,8,9,300,5,5,5,5,0,0,10,0,4,6,0,0,2
158,-1,9,7,60,5,5,5,5,0,0,4,0,10,-6,4,0,-2
158,-1,9,7,120,5,5,5,5,0,0,5,0,10,-5,1,0,-1
158,-1,9,7,180,5,5,5,5,0,0,7,0,10,-3,2,0,0
158,-1,9,7,240,5,5,5,5,0,0,10,0,10,0,3,0,1
158,-1,9,7,300,5,5,5,5,0,0,10,0,10,0,0,0,2
158,-1,10,6,60,5,5,5,5,0,0,4,0,10,-6,4,0,-2
158,-1,10,6,120,5,5,5,5,0,0,6,0,10,-4,2,0,-1
158,-1,10,6,180,5,5,5,5,0,0,6,2,10,-4,0,2,0
158,-1,10,6,240,5,5,5,5,0,0,8,2,10,-2,2,0,1
158,-1,10,6,300,5,5,5,5,0,0,8,2,10,-2,0,0,2
158,-1,11,2,60,5,5,5,5,0,0,3,1,10,-7,3,1,-2
158,-1,11,2,120,5,5,5,5,0,0,4,2,10,-6,1,1,-1
158,-1,11,2,180,5,5,5,5,0,0,4,4,10,-6,0,2,0
158,-1,11,2,240,5,5,5,5,0,0,6,4,10,-4,2,0,1
158,-1,11,2,300,5,5,5,5,0,0,6,4,10,-4,0,0,2
159,1,2,2,60,7,4,1,4,-1,-3,1,2,4,2,1,2,-2
159,1,2,2,120,3,5,0,2,-1,-3,1,4,4,0,0,2,-1
159,1,2,2,180,2,4,0,0,-2,-1,2,6,4,-2,1,2,0
159,1,2,2,240,1,4,0,0,0,-1,3,6,4,-2,1,0,1
159,1,2,2,300,1,4,0,1,0,-1,4,6,4,-2,1,0,2
159,1,3,11,60,3,5,8,5,0,0,2,0,6,6,2,0,-2
159,1,3,11,120,4,6,8,5,0,-1,4,2,6,4,2,2,-1
159,1,3,11,180,0,4,8,5,0,-1,5,2,6,4,1,0,0
159,1,3,11,240,1,4,8,5,0,0,6,2,6,4,1,0,1
159,1,3,11,300,3,4,9,5,0,-1,7,3,6,3,1,1,2
159,1,4,7,60,6,6,8,5,0,0,4,0,4,4,4,0,-2
159,1,4,7,120,2,5,9,5,0,0,5,0,4,4,1,0,-1
159,1,4,7,180,3,5,10,5,1,1,6,0,4,4,1,0,0
159,1,4,7,240,5,5,9,5,0,0,6,2,4,2,0,2,1
159,1,4,7,300,7,5,9,5,0,0,6,4,4,0,0,2,2
159,1,5,10,60,4,5,7,5,0,0,1,1,4,3,1,1,-2
159,1,5,10,120,5,5,3,3,0,0,2,3,4,1,1,2,-1
159,1,5,10,180,4,4,4,4,0,0,2,4,4,0,0,1,0
159,1,5,10,240,4,4,0,0,-1,-1,3,5,4,-1,1,1,1
159,1,5,10,300,3,1,0,0,0,-1,4,6,4,-2,1,1,2
159,1,6,9,60,4,4,6,6,0,0,3,0,4,4,3,0,-2
159,1,6,9,120,4,4,4,4,0,0,4,1,4,3,1,1,-1
159,1,6,9,180,4,4,7,7,0,0,6,1,4,3,2,0,0
159,1,6,9,240,4,6,7,7,0,1,7,1,4,3,1,0,1
159,1,6,9,300,4,6,7,7,1,1,8,2,4,2,1,1,2
159,1,7,8,60,4,6,3,5,0,1,2,1,2,1,2,1,-2
159,1,7,8,120,5,5,3,5,0,1,4,1,2,1,2,0,-1
159,1,7,8,180,4,4,3,7,0,1,6,1,2,1,2,0,0
159,1,7,8,240,4,7,5,6,0,2,8,1,2,1,2,0,1
159,1,7,8,300,2,5,10,10,-1,1,9,1,2,1,1,0,2
159,1,8,3,60,4,5,4,5,1,1,2,1,2,1,2,1,-2
159,1,8,3,120,6,6,3,3,-1,1,2,2,2,0,0,1,-1
159,1,8,3,180,4,5,0,0,-1,0,5,3,2,-1,3,1,0
159,1,8,3,240,2,4,0,0,0,0,6,3,2,-1,1,0,1
159,1,8,3,300,1,3,0,0,0,0,7,3,2,-1,1,0,2
159,1,9,1,60,3,5,7,7,1,1,2,0,2,2,2,0,-2
159,1,9,1,120,2,5,8,7,-1,2,5,0,2,2,3,0,-1
159,1,9,1,180,2,4,7,7,1,1,5,0,2,2,0,0,0
159,1,9,1,240,5,5,4,4,1,-1,6,2,2,0,1,2,1
159,1,9,1,300,2,2,0,0,0,0,6,4,2,-2,0,2,2
159,1,10,6,60,3,5,6,6,0,0,4,0,2,2,4,0,-2
159,1,10,6,120,3,4,5,5,0,0,4,0,2,2,0,0,-1
159,1,10,6,180,6,6,4,3,-1,-1,6,2,2,0,2,2,0
159,1,10,6,240,0,0,3,4,-1,-1,7,2,2,0,1,0,1
159,1,10,6,300,0,0,7,7,0,0,8,2,2,0,1,0,2
